"PERID","Criminal" 
"43261090","1"
"65061090","1"
"51271090","1"
"39471090","1"
"91742090","1"
"79942090","1"
"57572090","1"
"62072090","1"
"39993090","1"
"51643090","1"
"69273090","1"
"65483090","1"
"11694090","1"
"99604090","1"
"93824090","1"
"74244090","1"
"71974090","1"
"54484090","1"
"53584090","1"
"87315100","1"
"34615100","1"
"75325100","1"
"97125100","1"
"38835100","1"
"95135100","1"
"31245100","1"
"67265100","1"
"53475100","1"
"71675100","1"
"29685100","0"
"17696100","1"
"80916100","1"
"32526100","1"
"62856100","1"
"33566100","1"
"11386100","1"
"89107100","1"
"26837100","0"
"57447100","1"
"64557100","1"
"65077100","1"
"55887100","1"
"33087100","1"
"80528100","1"
"61238100","1"
"18248100","1"
"73558100","0"
"72658100","1"
"83368100","1"
"49768100","1"
"26068100","1"
"33129100","1"
"97539100","1"
"97249100","1"
"45449100","1"
"41849100","1"
"31279100","0"
"33889100","1"
"12790100","1"
"46100100","1"
"32930100","1"
"73350100","1"
"79560100","1"
"53160100","1"
"69370100","1"
"43591100","1"
"51791100","1"
"78801100","0"
"68611100","1"
"25241100","1"
"81641100","1"
"33251100","1"
"87471100","1"
"61881100","1"
"20792100","1"
"31212100","1"
"91832100","1"
"65142100","1"
"65762100","1"
"91303100","1"
"57703100","1"
"56613100","1"
"55523100","1"
"36183100","1"
"79694100","1"
"25094100","1"
"69024100","0"
"85234100","1"
"77744100","1"
"59164100","1"
"89784100","1"
"51905200","1"
"49105200","1"
"89915200","1"
"54555200","1"
"88155200","1"
"84796200","1"
"11806200","1"
"65216200","1"
"24316200","1"
"39816200","1"
"63226200","1"
"38246200","1"
"59386200","1"
"15597200","1"
"50807200","1"
"22227200","1"
"92037200","1"
"42557200","1"
"17867200","1"
"91277200","1"
"19477200","1"
"37298200","1"
"42508200","1"
"99808200","1"
"13218200","1"
"67818200","1"
"26538200","1"
"81038200","1"
"17958200","1"
"69378200","1"
"80088200","1"
"31799200","1"
"59519200","1"
"55919200","1"
"28429200","1"
"13739200","1"
"55489200","1"
"20790200","1"
"97090200","1"
"21400200","1"
"55620200","1"
"89360200","1"
"31160200","1"
"49980200","1"
"65191200","1"
"39931200","0"
"19641200","1"
"96371200","1"
"49402200","1"
"27602200","1"
"73812200","1"
"29022200","1"
"15942200","1"
"14282200","1"
"34803200","1"
"29733200","1"
"57643200","1"
"73473200","1"
"77073200","1"
"21483200","1"
"25604200","1"
"73804200","1"
"88924200","1"
"27544200","0"
"93944200","1"
"67354200","1"
"13754200","1"
"15595300","1"
"67915300","1"
"66015300","1"
"72225300","1"
"15925300","1"
"81845300","1"
"65255300","1"
"64975300","1"
"65685300","1"
"11896300","1"
"87006300","1"
"55016300","1"
"82936300","1"
"79946300","1"
"69566300","1"
"60086300","1"
"62217300","1"
"61317300","1"
"77717300","1"
"16198300","1"
"82928300","1"
"21548300","1"
"40648300","1"
"31358300","1"
"77568300","1"
"75578300","1"
"51978300","1"
"75388300","1"
"72688300","1"
"97188300","1"
"92499300","1"
"21599300","1"
"59459300","1"
"49079300","1"
"11630300","1"
"60730300","1"
"36130300","1"
"11340300","1"
"17550300","1"
"17360300","1"
"53570300","1"
"33380300","1"
"91391300","1"
"55991300","1"
"84801300","1"
"13331300","1"
"87931300","1"
"36361300","1"
"61861300","1"
"25271300","1"
"39871300","1"
"27071300","1"
"69492300","1"
"28302300","1"
"46312300","1"
"73612300","1"
"75032300","1"
"50052300","1"
"45172300","1"
"38203300","1"
"46403300","1"
"85313300","1"
"54413300","1"
"43323300","1"
"75453300","1"
"71853300","1"
"60763300","1"
"16163300","0"
"13273300","1"
"37873300","1"
"86973300","1"
"33083300","1"
"81804300","1"
"97824300","1"
"23034300","1"
"22134300","1"
"86444300","1"
"59954300","1"
"10474300","1"
"23174300","1"
"59384300","1"
"61184300","1"
"95915400","0"
"25725400","1"
"28755400","1"
"69085400","1"
"18996400","1"
"42116400","1"
"21026400","1"
"23346400","1"
"81546400","1"
"13156400","1"
"37566400","1"
"24676400","0"
"73776400","1"
"20407400","1"
"87657400","1"
"83867400","1"
"32398400","0"
"15098400","1"
"50308400","1"
"77418400","1"
"11828400","1"
"55378400","0"
"95999400","0"
"37509400","0"
"81109400","1"
"14619400","1"
"19119400","1"
"49929400","1"
"57649400","1"
"55469400","1"
"17079400","1"
"69689400","1"
"74990400","1"
"28300400","1"
"14270400","1"
"17591400","1"
"72091400","1"
"25311400","1"
"95931400","1"
"37251400","1"
"15881400","1"
"87202400","1"
"10712400","1"
"47342400","1"
"91942400","1"
"64262400","1"
"23793400","1"
"22413400","1"
"53123400","1"
"20233400","1"
"26633400","1"
"55733400","1"
"95443400","1"
"81843400","1"
"61653400","1"
"41463400","1"
"48763400","0"
"91273400","1"
"77294400","1"
"55494400","1"
"66104400","1"
"23214400","1"
"11744400","1"
"93354400","1"
"77954400","0"
"86864400","1"
"55964400","1"
"87574400","1"
"25195500","1"
"71115500","1"
"94625500","1"
"22825500","1"
"33245500","1"
"52345500","1"
"50355500","0"
"59265500","1"
"93675500","1"
"24196500","1"
"24906500","1"
"99216500","1"
"77416500","1"
"11346500","1"
"79546500","1"
"82866500","1"
"37797500","1"
"25997500","1"
"76607500","1"
"71107500","1"
"23337500","1"
"95087500","1"
"92198500","1"
"49208500","1"
"14518500","1"
"85558500","1"
"73758500","0"
"81578500","1"
"39778500","0"
"29399500","1"
"82809500","1"
"27739500","1"
"67449500","1"
"43849500","1"
"51049500","1"
"33469500","1"
"55690500","1"
"16300500","1"
"49810500","1"
"63220500","1"
"47630500","1"
"84450500","1"
"23791500","1"
"17101500","1"
"47911500","1"
"21841500","1"
"33261500","1"
"66771500","0"
"47002500","1"
"56722500","1"
"14922500","1"
"17952500","1"
"73162500","1"
"20603500","1"
"47333500","1"
"24343500","1"
"83253500","1"
"47853500","1"
"31073500","1"
"51883500","1"
"35294500","1"
"51694500","1"
"26194500","1"
"39414500","1"
"74534500","1"
"79034500","1"
"17944500","1"
"36044500","1"
"57754500","1"
"55574500","1"
"13774500","1"
"84484500","1"
"71295600","1"
"40915600","1"
"79015600","1"
"48115600","1"
"64655600","1"
"64465600","1"
"93565600","1"
"49965600","1"
"19775600","1"
"89396600","0"
"83706600","1"
"29916600","1"
"42426600","1"
"90626600","1"
"55456600","1"
"81476600","1"
"93417600","1"
"90527600","1"
"74937600","1"
"33037600","1"
"54647600","1"
"51947600","1"
"34077600","0"
"80808600","1"
"57538600","1"
"44838600","1"
"21848600","1"
"71658600","1"
"50568600","0"
"27299600","1"
"53699600","1"
"80999600","1"
"85019600","1"
"99429600","1"
"34259600","0"
"11559600","1"
"97900600","1"
"12830600","1"
"23870600","0"
"53821600","1"
"12921600","1"
"72731600","1"
"39031600","1"
"15571600","1"
"20402600","1"
"47702600","1"
"33102600","1"
"67322600","1"
"33722600","1"
"30022600","1"
"65332600","1"
"12632600","1"
"40832600","1"
"67842600","1"
"23052600","1"
"11493600","1"
"75803600","1"
"49163600","0"
"32483600","1"
"91104600","1"
"71914600","1"
"21534600","0"
"60634600","1"
"71244600","1"
"90964600","1"
"12705700","1"
"51615700","0"
"70335700","0"
"75355700","1"
"41755700","1"
"81565700","1"
"35975700","1"
"75785700","1"
"95596700","1"
"50616700","1"
"27536700","1"
"76346700","1"
"87056700","1"
"36776700","1"
"59286700","1"
"43217700","1"
"78717700","1"
"85827700","1"
"15637700","1"
"93547700","1"
"11557700","1"
"55157700","1"
"49567700","1"
"47387700","1"
"55587700","1"
"23598700","0"
"37338700","1"
"83738700","1"
"57478700","1"
"66909700","1"
"24539700","1"
"79039700","1"
"25149700","1"
"81359700","1"
"50269700","1"
"12689700","1"
"83390700","1"
"92490700","1"
"11590700","1"
"29790700","1"
"46800700","1"
"81110700","1"
"39120700","1"
"71730700","1"
"88030700","1"
"23050700","1"
"79691700","0"
"97891700","0"
"75091700","1"
"25801700","1"
"45421700","1"
"94331700","1"
"23431700","1"
"21151700","1"
"11961700","1"
"27171700","1"
"51581700","0"
"39781700","1"
"55181700","1"
"16602700","1"
"33902700","1"
"31912700","1"
"63332700","1"
"55132700","1"
"66362700","1"
"87072700","1"
"17693700","1"
"72713700","1"
"18443700","1"
"85743700","1"
"81763700","1"
"69963700","1"
"79583700","1"
"33654700","1"
"59054700","1"
"15264700","1"
"59674700","0"
"59095800","0"
"33215800","1"
"25015800","1"
"59425800","1"
"71365800","1"
"55775800","1"
"92696800","1"
"17196800","1"
"13306800","1"
"35106800","0"
"89326800","1"
"17526800","1"
"59136800","1"
"62786800","1"
"43207800","1"
"85817800","1"
"73017800","0"
"85147800","1"
"95767800","0"
"92208800","1"
"53918800","1"
"25338800","1"
"43538800","1"
"85668800","1"
"16999800","1"
"37609800","1"
"23009800","1"
"69219800","1"
"67419800","1"
"11829800","1"
"49029800","0"
"17039800","1"
"18459800","1"
"16659800","1"
"53769800","1"
"63579800","1"
"71779800","1"
"47790800","1"
"53900800","1"
"32810800","1"
"13660800","1"
"47211800","0"
"79011800","1"
"11951800","1"
"91571800","1"
"67971800","1"
"45981800","1"
"95312800","1"
"12612800","1"
"67732800","1"
"81662800","1"
"49293800","1"
"72463800","1"
"57963800","1"
"74883800","1"
"75594800","0"
"43314800","1"
"29334800","1"
"95254800","1"
"53454800","1"
"92115900","1"
"42925900","1"
"91545900","1"
"16045900","1"
"92065900","1"
"31165900","1"
"25385900","1"
"33585900","1"
"21785900","1"
"51446900","1"
"85856900","1"
"53056900","0"
"99266900","1"
"45666900","1"
"25476900","1"
"11686900","1"
"57607900","1"
"19217900","1"
"37417900","1"
"39027900","1"
"53437900","1"
"35377900","1"
"69308900","1"
"85708900","1"
"56418900","1"
"13528900","1"
"47128900","0"
"75138900","1"
"81248900","1"
"50158900","1"
"59068900","1"
"61488900","1"
"95088900","1"
"89209900","1"
"38309900","0"
"17409900","1"
"14329900","1"
"31439900","1"
"35369900","0"
"79969900","0"
"83379900","1"
"80489900","1"
"73189900","1"
"44550900","1"
"10760900","1"
"87680900","1"
"87201900","0"
"67821900","1"
"66731900","1"
"31751900","1"
"13792900","1"
"91322900","1"
"20232900","1"
"75442900","1"
"94542900","1"
"11652900","1"
"55062900","1"
"91272900","1"
"76772900","1"
"43403900","1"
"10703900","1"
"57623900","1"
"93023900","1"
"93353900","1"
"80653900","1"
"65153900","1"
"99994900","1"
"80604900","1"
"41495000","1"
"40595000","1"
"17605000","1"
"23625000","1"
"11825000","1"
"13435000","1"
"27035000","1"
"86135000","1"
"61345000","1"
"18455000","1"
"85755000","1"
"67365000","1"
"69785000","1"
"68696000","1"
"43716000","1"
"74236000","1"
"86036000","1"
"31246000","1"
"65656000","1"
"54756000","1"
"65466000","1"
"16986000","1"
"95897000","1"
"65227000","1"
"63427000","1"
"47837000","1"
"53377000","1"
"90487000","1"
"48687000","1"
"71528000","1"
"45938000","1"
"89248000","1"
"93658000","1"
"19819000","1"
"13369000","1"
"15169000","0"
"17779000","1"
"22600000","1"
"13310000","1"
"60420000","1"
"53120000","1"
"38430000","1"
"27530000","1"
"86630000","1"
"75440000","1"
"73640000","1"
"74350000","1"
"10750000","1"
"68950000","1"
"61460000","1"
"79660000","1"
"41270000","1"
"67670000","1"
"49801000","1"
"86911000","1"
"45011000","1"
"45631000","1"
"46671000","1"
"24871000","1"
"62692000","1"
"39132000","1"
"49272000","1"
"11213000","1"
"47943000","1"
"79363000","1"
"14863000","1"
"56473000","1"
"35383000","1"
"59983000","1"
"28083000","1"
"99794000","1"
"65904000","1"
"53104000","1"
"99314000","1"
"13534000","1"
"61444000","1"
"93864000","1"
"85284000","1"
"65895110","0"
"65415110","1"
"62715110","1"
"23235110","1"
"88445110","0"
"21145110","0"
"37355110","1"
"69775110","0"
"37975110","1"
"47785110","1"
"61196110","1"
"45506110","1"
"32616110","1"
"31716110","0"
"49916110","1"
"63326110","1"
"16026110","1"
"27446110","1"
"95646110","1"
"50576110","1"
"39486110","1"
"68586110","1"
"13897110","1"
"52517110","1"
"69147110","1"
"25167110","1"
"60287110","1"
"69198110","1"
"25308110","1"
"53508110","1"
"73128110","1"
"17538110","0"
"59668110","1"
"47868110","1"
"42178110","1"
"24309110","1"
"38719110","1"
"54200110","1"
"19510110","1"
"53920110","1"
"71930110","1"
"81450110","1"
"61260110","1"
"51691110","1"
"13201110","1"
"44481110","1"
"91781110","1"
"72202110","1"
"57322110","1"
"42822110","1"
"50832110","1"
"19642110","1"
"95852110","0"
"83862110","1"
"53672110","1"
"34193110","1"
"55613110","1"
"30063110","1"
"74473110","1"
"53714110","1"
"29924110","1"
"53044110","1"
"77454110","1"
"15654110","1"
"37264110","1"
"63474110","1"
"92574110","1"
"16595210","1"
"81095210","0"
"37205210","1"
"47015210","1"
"25835210","1"
"47345210","1"
"45545210","1"
"45165210","1"
"53175210","1"
"73796210","1"
"39336210","1"
"25736210","1"
"22036210","1"
"78386210","1"
"77486210","1"
"75686210","1"
"51086210","1"
"24307210","1"
"43217210","1"
"19617210","1"
"19427210","1"
"55827210","1"
"76537210","1"
"41037210","1"
"49377210","1"
"65777210","1"
"47198210","1"
"10608210","1"
"27718210","1"
"78948210","1"
"55058210","1"
"97668210","1"
"81078210","1"
"95299210","1"
"64399210","1"
"77099210","1"
"53019210","1"
"99229210","1"
"17429210","1"
"54729210","1"
"13349210","1"
"83159210","1"
"16479210","1"
"43779210","0"
"99500210","0"
"47320210","0"
"65520210","1"
"85330210","1"
"74430210","1"
"26750210","1"
"25850210","1"
"55660210","0"
"27270210","1"
"55470210","1"
"85280210","0"
"91201210","1"
"19401210","1"
"59211210","1"
"77411210","1"
"55231210","1"
"26651210","1"
"97361210","1"
"62861210","1"
"97171210","1"
"45181210","1"
"41102210","1"
"15512210","1"
"79112210","0"
"87932210","1"
"61242210","1"
"87642210","1"
"39062210","1"
"63803210","1"
"62713210","1"
"75743210","1"
"19963210","1"
"11383210","1"
"70483210","1"
"39583210","0"
"17783210","1"
"15504210","1"
"46024210","1"
"23134210","1"
"27444210","1"
"35454210","1"
"43405310","1"
"31415310","1"
"61225310","1"
"73545310","1"
"67575310","1"
"51175310","1"
"57196310","1"
"16006310","1"
"25106310","1"
"42546310","0"
"31646310","1"
"11456310","1"
"67666310","1"
"26766310","1"
"73686310","1"
"82786310","1"
"39086310","1"
"71407310","0"
"83017310","1"
"79227310","1"
"39557310","1"
"45957310","1"
"95387310","1"
"49987310","1"
"19798310","1"
"31308310","1"
"79508310","1"
"64008310","1"
"65048310","0"
"30978310","1"
"51688310","1"
"62399310","1"
"32109310","1"
"35239310","1"
"34339310","1"
"71639310","1"
"81349310","1"
"19549310","1"
"94049310","1"
"54859310","1"
"38079310","1"
"64800310","0"
"37450310","1"
"77260310","1"
"45460310","1"
"19011310","1"
"58921310","1"
"17021310","1"
"33941310","1"
"37351310","1"
"55551310","1"
"72471310","1"
"27781310","0"
"75792310","1"
"25122310","0"
"18632310","1"
"31042310","1"
"79862310","1"
"68962310","1"
"39482310","1"
"13413310","1"
"67633310","1"
"47343310","1"
"77963310","1"
"71373310","1"
"95594310","1"
"23314310","1"
"37914310","1"
"66014310","1"
"87724310","1"
"15924310","1"
"74834310","1"
"69044310","1"
"42554310","1"
"27054310","1"
"10564310","1"
"66774310","1"
"87095410","0"
"66195410","0"
"11405410","1"
"70315410","1"
"10935410","1"
"82445410","1"
"37755410","1"
"55955410","1"
"69365410","1"
"98465410","1"
"51165410","1"
"83775410","1"
"59175410","1"
"23585410","1"
"64296410","1"
"91596410","1"
"66616410","1"
"16426410","1"
"15526410","1"
"29126410","0"
"21446410","1"
"49456410","1"
"14766410","1"
"41066410","1"
"18176410","1"
"84386410","1"
"96997410","1"
"36517410","1"
"81017410","1"
"79027410","1"
"35947410","1"
"81398410","1"
"85518410","1"
"65848410","1"
"81678410","1"
"37699410","1"
"85419410","1"
"66129410","1"
"18739410","1"
"15559410","1"
"69779410","0"
"97979410","1"
"10489410","1"
"33320410","1"
"35450410","1"
"43650410","1"
"30950410","1"
"26970410","1"
"81280410","1"
"56780410","1"
"48531410","1"
"82841410","1"
"61751410","0"
"37771410","1"
"89381410","1"
"93981410","1"
"87392410","0"
"98812410","1"
"96822410","1"
"69042410","1"
"95872410","1"
"34593410","1"
"19803410","1"
"70323410","1"
"15823410","1"
"57143410","1"
"91553410","1"
"67763410","1"
"43783410","1"
"13254410","1"
"37664410","1"
"74964410","1"
"81884410","1"
"41205510","1"
"77415510","1"
"51015510","1"
"88645510","1"
"27745510","0"
"65755510","1"
"66275510","1"
"79975510","1"
"96085510","1"
"81396510","1"
"14426510","1"
"48026510","1"
"65846510","1"
"50156510","1"
"35466510","1"
"81817510","1"
"89637510","1"
"90867510","1"
"84277510","1"
"23998510","1"
"85938510","1"
"23419510","1"
"59819510","1"
"47019510","1"
"85029510","1"
"31949510","1"
"53989510","1"
"79190510","1"
"36200510","1"
"16010510","1"
"41130510","1"
"47240510","1"
"74540510","1"
"38950510","1"
"84160510","1"
"91270510","1"
"77670510","1"
"12980510","1"
"63401510","1"
"15011510","1"
"41031510","1"
"47761510","1"
"63592510","1"
"18802510","1"
"22212510","1"
"67712510","1"
"83112510","1"
"72832510","1"
"85672510","1"
"95482510","1"
"61882510","0"
"79893510","1"
"43203510","1"
"50313510","1"
"69413510","1"
"33823510","1"
"40933510","1"
"99033510","1"
"19983510","1"
"41924510","1"
"13244510","1"
"91444510","1"
"63054510","0"
"28364510","1"
"83674510","1"
"51874510","1"
"39074510","1"
"85795610","1"
"13705610","1"
"90625610","1"
"16545610","1"
"41855610","1"
"78155610","1"
"30765610","1"
"16596610","1"
"13226610","1"
"87636610","1"
"95597610","1"
"83507610","1"
"50427610","1"
"78627610","1"
"69047610","1"
"39477610","1"
"73408610","1"
"88908610","1"
"66728610","1"
"24928610","0"
"10138610","1"
"49378610","1"
"54209610","1"
"21509610","1"
"83119610","1"
"97479610","1"
"64100610","1"
"87230610","1"
"89740610","0"
"73960610","0"
"63770610","1"
"25380610","1"
"67511610","1"
"19121610","1"
"10161610","1"
"33671610","1"
"81202610","1"
"88502610","1"
"15232610","1"
"33432610","1"
"88642610","1"
"34042610","0"
"68882610","1"
"55993610","1"
"75703610","1"
"31103610","1"
"26413610","1"
"55323610","1"
"87123610","1"
"26553610","0"
"49063610","1"
"15273610","1"
"29873610","1"
"68973610","1"
"46173610","1"
"17404610","1"
"61814610","1"
"93234610","1"
"85744610","1"
"83754610","1"
"91384610","1"
"61995710","1"
"71515710","1"
"64835710","1"
"67245710","1"
"61845710","1"
"13455710","1"
"43265710","1"
"48575710","1"
"13885710","1"
"53696710","1"
"83406710","1"
"13216710","1"
"15826710","1"
"18336710","1"
"20136710","1"
"21746710","1"
"33356710","1"
"72266710","1"
"80276710","1"
"45397710","1"
"20897710","1"
"41937710","1"
"24157710","1"
"81267710","0"
"57477710","1"
"51077710","1"
"14587710","1"
"70987710","1"
"81698710","1"
"38328710","1"
"25958710","1"
"18278710","1"
"25578710","1"
"39988710","1"
"23399710","1"
"25199710","1"
"80409710","1"
"94819710","1"
"66429710","1"
"31449710","1"
"58749710","1"
"83869710","1"
"99079710","1"
"28989710","1"
"47089710","1"
"35610710","1"
"83810710","1"
"87030710","1"
"88640710","1"
"16270710","1"
"93570710","1"
"10680710","1"
"38691710","1"
"16601710","1"
"45511710","1"
"29111710","1"
"11241710","1"
"42141710","1"
"49061710","1"
"57071710","1"
"73281710","1"
"34181710","1"
"67402710","1"
"33802710","1"
"28112710","1"
"75032710","1"
"29582710","1"
"77303710","1"
"39103710","1"
"39533710","1"
"11043710","1"
"41473710","1"
"79294710","1"
"97204710","1"
"28104710","1"
"20714710","1"
"73034710","1"
"69144710","0"
"69764710","1"
"95974710","1"
"27905810","1"
"55535810","1"
"29135810","1"
"23255810","1"
"57855810","1"
"35055810","1"
"81265810","0"
"52165810","1"
"27475810","1"
"12785810","1"
"45296810","0"
"68706810","1"
"10316810","1"
"25816810","1"
"39226810","1"
"83156810","1"
"10266810","1"
"87566810","1"
"86286810","1"
"91786810","1"
"79986810","1"
"44147810","1"
"67277810","1"
"27087810","1"
"90598810","1"
"19698810","1"
"19408810","1"
"91018810","1"
"90118810","1"
"24528810","1"
"91638810","1"
"69838810","1"
"19168810","1"
"25378810","1"
"33388810","1"
"81588810","1"
"83199810","1"
"83719810","1"
"34429810","1"
"73049810","1"
"59259810","1"
"55659810","1"
"33859810","1"
"73669810","1"
"49069810","1"
"68979810","1"
"35890810","1"
"49200810","1"
"47020810","0"
"63230810","1"
"31430810","1"
"69960810","1"
"76070810","1"
"98680810","1"
"61901810","1"
"29911810","1"
"95931810","1"
"63131810","1"
"93461810","1"
"29481810","1"
"33081810","1"
"38102810","1"
"67012810","1"
"81232810","0"
"76442810","1"
"97152810","1"
"22462810","1"
"91372810","1"
"35972810","1"
"39382810","1"
"17582810","1"
"48293810","1"
"52223810","1"
"49663810","1"
"33073810","1"
"15824810","1"
"33024810","1"
"14444810","1"
"31554810","1"
"46484810","1"
"63105910","1"
"13915910","1"
"41115910","1"
"36235910","1"
"51255910","1"
"94955910","0"
"63055910","1"
"57275910","1"
"61496910","1"
"85806910","0"
"53006910","1"
"63626910","1"
"45327910","1"
"90347910","1"
"15657910","1"
"21867910","1"
"33477910","1"
"77887910","1"
"25087910","1"
"67218910","1"
"93428910","1"
"18448910","1"
"61958910","1"
"73378910","1"
"56699910","1"
"73519910","1"
"81529910","1"
"27929910","1"
"27259910","1"
"45269910","1"
"51669910","1"
"78969910","1"
"59290910","0"
"61420910","1"
"87630910","1"
"42650910","1"
"21750910","1"
"58050910","1"
"37960910","1"
"55970910","1"
"83170910","1"
"67391910","1"
"27721910","1"
"66341910","1"
"91461910","1"
"61271910","1"
"23881910","1"
"67292910","1"
"53212910","1"
"89612910","1"
"24112910","1"
"88042910","1"
"20652910","1"
"75152910","1"
"64062910","1"
"33782910","1"
"80082910","1"
"33593910","1"
"80603910","1"
"67713910","1"
"15723910","1"
"47333910","1"
"17853910","1"
"30363910","1"
"47473910","1"
"40173910","1"
"73154910","0"
"99305010","0"
"60015010","1"
"77125010","0"
"79735010","1"
"25135010","1"
"51245010","1"
"19255010","1"
"55465010","0"
"71865010","1"
"63475010","1"
"17075010","1"
"16796010","1"
"85896010","1"
"66506010","1"
"32906010","1"
"89016010","1"
"33236010","1"
"57836010","0"
"89346010","1"
"82046010","1"
"85366010","1"
"67166010","1"
"21576010","1"
"35986010","1"
"45507010","1"
"43517010","1"
"90817010","1"
"20437010","1"
"77737010","1"
"43467010","1"
"27067010","1"
"15077010","1"
"19487010","1"
"67687010","1"
"49298010","1"
"23898010","1"
"49818010","1"
"38248010","1"
"51948010","1"
"15358010","1"
"67158010","1"
"53368010","1"
"94078010","1"
"71709010","1"
"54219010","1"
"61519010","1"
"59719010","1"
"65739010","1"
"47249010","1"
"96349010","1"
"81849010","1"
"65069010","1"
"94169010","1"
"19479010","1"
"49289010","0"
"88389010","0"
"37620010","1"
"62930010","1"
"15340010","1"
"23160010","0"
"68470010","1"
"86291010","1"
"25391010","1"
"73591010","1"
"48801010","1"
"57041010","1"
"13681010","1"
"31692010","1"
"37802010","1"
"54102010","1"
"86712010","1"
"69742010","1"
"27942010","1"
"16042010","1"
"21162010","1"
"37182010","1"
"51303010","1"
"47513010","1"
"42013010","1"
"81733010","1"
"39263010","1"
"57463010","1"
"97083010","1"
"49404010","1"
"49214010","1"
"15234010","1"
"32054010","1"
"50684010","0"
"87984010","1"
"52805120","1"
"83845120","1"
"49865120","1"
"15075120","1"
"41285120","0"
"45885120","1"
"83896120","0"
"87206120","1"
"61616120","1"
"50526120","1"
"86926120","1"
"67156120","1"
"40666120","1"
"60476120","1"
"39386120","1"
"28486120","1"
"95597120","1"
"39907120","1"
"57107120","1"
"89527120","1"
"84837120","1"
"69477120","1"
"47677120","1"
"79287120","1"
"36587120","1"
"43408120","1"
"73548120","1"
"91558120","1"
"10658120","1"
"16678120","1"
"75588120","1"
"43929120","0"
"62839120","1"
"45249120","1"
"64349120","1"
"11459120","1"
"71889120","1"
"29410120","1"
"68840120","1"
"59550120","1"
"67370120","1"
"47991120","1"
"87701120","1"
"87131120","1"
"32341120","0"
"71441120","1"
"83051120","1"
"89261120","1"
"45281120","1"
"22392120","1"
"22102120","0"
"29212120","1"
"63622120","1"
"81342120","1"
"35752120","1"
"88262120","1"
"83572120","1"
"39972120","1"
"63382120","1"
"22623120","1"
"32433120","1"
"73283120","1"
"71004120","1"
"21814120","1"
"19014120","1"
"60724120","1"
"15364120","1"
"63564120","1"
"69774120","1"
"65174120","1"
"51384120","1"
"19584120","1"
"87784120","1"
"58005220","1"
"54215220","1"
"48435220","0"
"97245220","1"
"33645220","1"
"97055220","0"
"26965220","1"
"85065220","1"
"52316220","1"
"15636220","1"
"42936220","1"
"34446220","1"
"21746220","1"
"18476220","1"
"81317220","1"
"36627220","1"
"72837220","1"
"13447220","1"
"24967220","1"
"43067220","1"
"31077220","1"
"45487220","1"
"59087220","1"
"28998220","1"
"29228220","1"
"31309220","1"
"32639220","1"
"31259220","1"
"89459220","1"
"73059220","1"
"60169220","1"
"98179220","1"
"16990220","1"
"83810220","1"
"56650220","1"
"62050220","1"
"21770220","1"
"37980220","1"
"55180220","1"
"18691220","1"
"71101220","1"
"35321220","1"
"63331220","1"
"41241220","1"
"67641220","1"
"66361220","1"
"83092220","1"
"16502220","0"
"99012220","1"
"68112220","1"
"18922220","1"
"98732220","1"
"62852220","0"
"80052220","1"
"56072220","0"
"86882220","1"
"53182220","1"
"34603220","1"
"76213220","1"
"79533220","1"
"23273220","1"
"49673220","1"
"54173220","1"
"50194220","1"
"39004220","1"
"82514220","1"
"12324220","1"
"88534220","1"
"60044220","1"
"35974220","1"
"85784220","1"
"89995320","1"
"11455320","1"
"36955320","0"
"59465320","1"
"28565320","1"
"43875320","1"
"55485320","1"
"23685320","0"
"31885320","1"
"73206320","1"
"10316320","1"
"39036320","1"
"62256320","1"
"29176320","1"
"75386320","1"
"65197320","1"
"61307320","1"
"23917320","1"
"25527320","1"
"93057320","1"
"47467320","1"
"33867320","1"
"42398320","1"
"17898320","1"
"95618320","1"
"81018320","1"
"35428320","1"
"35948320","1"
"27988320","1"
"26899320","1"
"47939320","0"
"91059320","1"
"21679320","1"
"77889320","1"
"15600320","1"
"24510320","1"
"93230320","1"
"58730320","1"
"51191320","1"
"19101320","1"
"87921320","1"
"73131320","1"
"16541320","1"
"35451320","1"
"93651320","1"
"96161320","1"
"51471320","1"
"34171320","1"
"46781320","1"
"11612320","1"
"49812320","1"
"45832320","1"
"73362320","1"
"81993320","1"
"64403320","0"
"99333320","1"
"83643320","1"
"24353320","1"
"57673320","1"
"62173320","1"
"49283320","1"
"91083320","1"
"29094320","1"
"19614320","0"
"37434320","1"
"85634320","1"
"24444320","1"
"91554320","1"
"89374320","0"
"20084320","1"
"61595420","1"
"38605420","1"
"75525420","0"
"54435420","1"
"82345420","1"
"81255420","1"
"13055420","0"
"54575420","1"
"86516420","1"
"75756420","1"
"45566420","1"
"89166420","1"
"45137420","1"
"83857420","1"
"71057420","1"
"85467420","1"
"85277420","1"
"82198420","1"
"75418420","0"
"83238420","1"
"75038420","1"
"85748420","1"
"85178420","1"
"43329420","1"
"44039420","1"
"79430420","1"
"45830420","1"
"93740420","1"
"88860420","1"
"27960420","1"
"41370420","1"
"54070420","0"
"13501420","1"
"42031420","1"
"63451420","1"
"38571420","1"
"47292420","1"
"17812420","1"
"81742420","1"
"57762420","1"
"45772420","1"
"79993420","1"
"33303420","1"
"33494420","1"
"77094420","1"
"14104420","1"
"40644420","0"
"51354420","1"
"85954420","1"
"77374420","1"
"51974420","1"
"93905520","1"
"15515520","1"
"85845520","1"
"53045520","1"
"57455520","1"
"61055520","1"
"98975520","1"
"37075520","1"
"53285520","1"
